"zip","propertyid","transdate","transvalue","transdate_previous","transvalue_previous","bathroomcnt","bedroomcnt","builtyear","finishedsquarefeet","lotsizesquarefeet","storycnt","latitude","longitude","usecode","censustract","viewtypeid","validation_idx","transmonth","trans_spr_ind","trans_sum_ind","trans_fal_ind","trans_win_ind","trans_build_age","trans_prev_ind","trans_prev_numyear","trans_val_2005","finished_lot_ratio","story_single_ind","story_mult_ind","view_type0","view_type1","view_type2","view_type3","view_type4","view_type5","view_type6","full_censustract","transvalue_log","trans_val_2005_log","res_ratio","bus_ratio","oth_ratio","tot_ratio","median_list_price","median_value_per_sqft","emp","qp1","ap","est"
98042,49055285,"9/30/2005",265000,"",NA,1.75,3,1975,1200,14565,1,47.420575,-122.170996,9,29307,0,0,9,0,0,1,0,30,0,0,0,0.08,1,0,1,0,0,0,0,0,0,"53033029307",5.42324587393681,-Inf,0.0278982,0.01358974,0.00170068,0.0265419,3e+05,151,4321,26875,119740,586
98042,48969073,"12/5/2005",353500,"7/23/1991",183000,2.5,4,1988,2200,9357,2,47.396402,-122.16774,9,29406,0,0,12,0,0,0,1,17,1,14,264877.235074747,0.24,0,1,1,0,0,0,0,0,0,"53033029406",5.54838941813292,5.42304463437778,0.053297735,0.0193133,0.00869917,0.05062039,3e+05,151,4321,26875,119740,586
98042,48858149,"11/21/2005",319950,"",NA,2,3,1998,1760,6179,1,47.384061,-122.182337,9,29502,0,0,11,0,0,1,0,7,0,0,0,0.28,1,0,1,0,0,0,0,0,0,"53033029502",5.50508211450511,-Inf,0.048099367,0.0339064166666667,0.00405212,0.0446110003333333,3e+05,151,4321,26875,119740,586
98042,48688409,"10/5/2005",245000,"4/18/1991",89950,1,3,1967,1200,8615,1,47.360468,-122.116807,9,31702,0,0,10,0,0,1,0,38,1,14,130195.121830456,0.14,1,0,1,0,0,0,0,0,0,"53033031702",5.38916608436453,5.11459471232892,0.234251,0.496894,0.423469,0.243969,3e+05,151,4321,26875,119740,586
98042,48826625,"9/23/2005",275000,"",NA,1,3,1974,1420,7416,1,47.409012,-122.178519,9,29405,0,0,9,0,0,1,0,31,0,0,0,0.19,1,0,1,0,0,0,0,0,0,"53033029405",5.43933269383026,-Inf,0.0687128125,0.00425408,0.00269784,0.06442255,3e+05,151,4321,26875,119740,586
98042,48787157,"12/5/2005",319000,"",NA,2.5,3,1993,1870,6000,2,47.358682,-122.192854,9,29601,0,0,12,0,0,0,1,12,0,0,0,0.31,0,1,1,0,0,0,0,0,0,"53033029601",5.50379068305718,-Inf,0.090118656,0.059248695,0.0428437,0.085811593,3e+05,151,4321,26875,119740,586
98042,61679137,"11/1/2005",350000,"",NA,2.5,4,2003,2060,6140,2,47.370015,-122.175866,9,29601,0,0,11,0,0,1,0,2,0,0,0,0.34,0,1,1,0,0,0,0,0,0,"53033029601",5.54406804435028,-Inf,0.090118656,0.059248695,0.0428437,0.085811593,3e+05,151,4321,26875,119740,586
98042,48959929,"11/30/2005",255000,"2/20/1998",132000,1.75,3,1981,1080,6510,1,47.374411,-122.179976,9,29502,0,0,11,0,0,1,0,24,1,7,155514.888608696,0.17,1,0,1,0,0,0,0,0,0,"53033029502",5.40654018043396,5.19177197362696,0.048099367,0.0339064166666667,0.00405212,0.0446110003333333,3e+05,151,4321,26875,119740,586
98042,48816505,"9/22/2005",338000,"7/31/2001",230000,2.5,4,1998,2120,6581,2,47.362431,-122.183798,9,29601,0,0,9,0,0,1,0,7,1,4,252383.37050784,0.32,0,1,1,0,0,0,0,0,0,"53033029601",5.52891670027766,5.40206073593419,0.090118656,0.059248695,0.0428437,0.085811593,3e+05,151,4321,26875,119740,586
98042,48827733,"10/31/2005",295000,"",NA,1.75,3,1979,1820,7500,1,47.406301,-122.17702,9,29405,0,0,10,0,0,1,0,26,0,0,0,0.24,1,0,1,0,0,0,0,0,0,"53033029405",5.46982201597816,-Inf,0.0687128125,0.00425408,0.00269784,0.06442255,3e+05,151,4321,26875,119740,586
98042,48805981,"10/28/2005",459000,"10/28/1994",233750,2,3,1992,2220,32670,1,47.370576,-122.117105,9,31702,8,0,10,0,0,1,0,13,1,11,306057.478421133,0.07,1,0,0,0,0,0,1,0,0,"53033031702",5.66181268553726,5.48580299581806,0.234251,0.496894,0.423469,0.243969,3e+05,151,4321,26875,119740,586
98042,48657593,"11/2/2005",319100,"",NA,1.5,3,1967,1720,11338,1,47.428718,-122.158826,9,29307,0,0,11,0,0,1,0,38,0,0,0,0.15,1,0,1,0,0,0,0,0,0,"53033029307",5.50392680419351,-Inf,0.0278982,0.01358974,0.00170068,0.0265419,3e+05,151,4321,26875,119740,586
98042,48826745,"9/9/2005",349950,"",NA,2.25,4,1976,2620,5768,1,47.411384,-122.174315,9,29405,0,0,9,0,0,1,0,29,0,0,0,0.45,1,0,1,0,0,0,0,0,0,"53033029405",5.54400599784943,-Inf,0.0687128125,0.00425408,0.00269784,0.06442255,3e+05,151,4321,26875,119740,586
98042,48964757,"10/25/2005",285750,"3/13/1998",143000,2.25,3,1984,1540,7104,1,47.358405,-122.155261,9,31703,0,0,10,0,0,1,0,21,1,7,168474.462659421,0.22,1,0,1,0,0,0,0,0,0,"53033031703",5.45598623906732,5.22653407988618,0.08888181,0.04554865,0.11824628,0.08793337,3e+05,151,4321,26875,119740,586
98042,48786241,"9/28/2005",243950,"12/26/2001",179000,1.75,4,1970,1370,6658,1,47.369942,-122.154215,9,31703,0,0,9,0,0,1,0,35,1,4,196420.101395232,0.21,1,0,1,0,0,0,0,0,0,"53033031703",5.38730082244829,5.29318593089649,0.08888181,0.04554865,0.11824628,0.08793337,3e+05,151,4321,26875,119740,586
98042,64940557,"11/3/2005",335000,"",NA,2.5,4,1997,2120,7549,2,47.363045,-122.183683,9,29601,0,0,11,0,0,1,0,8,0,0,0,0.28,0,1,1,0,0,0,0,0,0,"53033029601",5.52504480703685,-Inf,0.090118656,0.059248695,0.0428437,0.085811593,3e+05,151,4321,26875,119740,586
98042,49002853,"10/28/2005",286000,"11/24/1998",155000,1.75,3,1979,1480,6996,1,47.408076,-122.170885,9,29405,0,0,10,0,0,1,0,26,1,7,182612.179805666,0.21,1,0,1,0,0,0,0,0,0,"53033029405",5.45636603312904,5.26152974059141,0.0687128125,0.00425408,0.00269784,0.06442255,3e+05,151,4321,26875,119740,586
98042,48764929,"9/14/2005",202400,"11/25/1991",89950,1,3,1970,840,10500,1,47.37446,-122.115658,9,31702,0,0,9,0,0,1,0,35,1,14,130195.121830456,0.08,1,0,1,0,0,0,0,0,0,"53033031702",5.30621050816776,5.11459471232892,0.234251,0.496894,0.423469,0.243969,3e+05,151,4321,26875,119740,586
98042,48869621,"12/22/2005",375000,"11/16/1995",203000,2.5,4,1991,2570,9167,2,47.408811,-122.168877,9,29405,0,0,12,0,0,0,1,14,1,10,259059.816407585,0.28,0,1,1,0,0,0,0,0,0,"53033029405",5.57403126772772,5.41340005341092,0.0687128125,0.00425408,0.00269784,0.06442255,3e+05,151,4321,26875,119740,586
98042,48964761,"10/11/2005",281000,"",NA,2.25,3,1984,1480,7810,1,47.359124,-122.155177,9,31703,0,0,10,0,0,1,0,21,0,0,0,0.19,1,0,1,0,0,0,0,0,0,"53033031703",5.44870631990508,-Inf,0.08888181,0.04554865,0.11824628,0.08793337,3e+05,151,4321,26875,119740,586
98045,49132689,"10/6/2005",265000,"3/26/2003",189000,1,3,1971,960,10591,1,47.442222,-121.76785,9,32702,2,0,10,0,0,1,0,34,1,2,198567.369,0.09,1,0,0,1,0,0,0,0,0,"53033032702",5.42324587393681,5.29790788148268,0.23461748,0.0237154,0.00877195,0.22050024,424900,210,3204,19994,89431,432
98045,49132577,"12/16/2005",269000,"1/31/2000",175950,2,4,1978,980,10640,1,47.446174,-121.77292,9,32702,0,0,12,0,0,0,1,27,1,5,199637.769905407,0.09,1,0,1,0,0,0,0,0,0,"53033032702",5.42975228000241,5.30024270984573,0.23461748,0.0237154,0.00877195,0.22050024,424900,210,3204,19994,89431,432
98045,48815409,"11/10/2005",458000,"12/20/1993",227000,2.5,4,1994,2250,9700,2,47.485915,-121.800769,9,32702,8,0,11,0,0,1,0,11,1,12,306136.038629498,0.23,0,1,0,0,0,0,1,0,0,"53033032702",5.66086547800387,5.4859144581718,0.23461748,0.0237154,0.00877195,0.22050024,424900,210,3204,19994,89431,432
98045,48739501,"9/2/2005",660000,"",NA,2.25,3,1987,2270,227383,2,47.476369,-121.779525,9,32704,2,0,9,0,0,1,0,18,0,0,0,0.01,0,1,0,1,0,0,0,0,0,"53033032704",5.81954393554187,-Inf,0.431571,0.924901,0.982456,0.465037,424900,210,3204,19994,89431,432
98045,49132637,"9/30/2005",235000,"6/25/2002",189500,1,3,1975,970,12324,1,47.443707,-121.76118,9,32702,2,0,9,0,0,1,0,30,1,3,202278.162372,0.08,1,0,0,1,0,0,0,0,0,"53033032702",5.37106786227174,5.30594899956143,0.23461748,0.0237154,0.00877195,0.22050024,424900,210,3204,19994,89431,432
98045,48906341,"9/2/2005",500000,"4/2/1991",229900,1.75,3,1990,2180,14734,2,47.483156,-121.767495,9,32704,0,0,9,0,0,1,0,15,1,14,332761.072916308,0.15,0,1,1,0,0,0,0,0,0,"53033032704",5.69897000433602,5.52213251591663,0.431571,0.924901,0.982456,0.465037,424900,210,3204,19994,89431,432
98045,48739601,"9/29/2005",410000,"5/8/2002",267840,2.5,4,1990,1860,33150,2,47.484452,-121.767957,9,32704,8,0,9,0,0,1,0,15,1,3,285900.70189824,0.06,0,1,0,0,0,0,1,0,0,"53033032704",5.61278385671974,5.4562152215705,0.431571,0.924901,0.982456,0.465037,424900,210,3204,19994,89431,432
98045,49105337,"12/15/2005",1270000,"",NA,2.5,4,2001,4300,157386,2,47.463537,-121.772647,9,32702,8,0,12,0,0,0,1,4,0,0,0,0.03,0,1,0,0,0,0,1,0,0,"53033032702",6.10380372095596,-Inf,0.23461748,0.0237154,0.00877195,0.22050024,424900,210,3204,19994,89431,432
98045,49061369,"10/14/2005",75000,"",NA,1,3,1900,2010,12300,2,47.526078,-121.817055,9,32703,3,0,10,0,0,1,0,105,0,0,0,0.16,0,1,0,0,1,0,0,0,0,"53033032703",4.8750612633917,-Inf,0.06005663,0.1227844,0.0934345,0.06355859,424900,210,3204,19994,89431,432
98045,49032285,"9/16/2005",329000,"10/31/1994",164500,2.5,3,1994,1870,9825,1,47.463868,-121.744375,9,32702,0,0,9,0,0,1,0,11,1,11,215385.904600113,0.19,1,0,1,0,0,0,0,0,0,"53033032702",5.51719589794997,5.33321727855949,0.23461748,0.0237154,0.00877195,0.22050024,424900,210,3204,19994,89431,432
98045,48817253,"9/14/2005",540500,"1/3/2003",380000,2.75,4,1998,2140,49222,2,47.448298,-121.756573,9,32702,0,0,9,0,0,1,0,7,1,2,399235.98,0.04,0,1,1,0,0,0,0,0,0,"53033032702",5.73279569828933,5.60122967392625,0.23461748,0.0237154,0.00877195,0.22050024,424900,210,3204,19994,89431,432
98045,48815377,"10/21/2005",416813,"5/14/2004",320000,2.5,3,1993,1890,10718,2,47.485684,-121.799796,9,32702,8,0,10,0,0,1,0,12,1,1,328640,0.18,0,1,0,0,0,0,1,0,0,"53033032702",5.61994125573345,5.51672042191718,0.23461748,0.0237154,0.00877195,0.22050024,424900,210,3204,19994,89431,432
98045,49132465,"10/11/2005",285000,"9/12/1997",150000,1.75,3,1979,1560,10340,1,47.443616,-121.764018,9,32702,0,0,10,0,0,1,0,26,1,8,180786.058007609,0.15,1,0,1,0,0,0,0,0,0,"53033032702",5.45484486000851,5.25716493518896,0.23461748,0.0237154,0.00877195,0.22050024,424900,210,3204,19994,89431,432
98045,49032285,"9/16/2005",329000,"3/31/1999",208000,2.5,3,1994,1870,9825,1,47.463868,-121.744375,9,32702,0,0,9,0,0,1,0,11,1,6,241194.649476622,0.19,1,0,1,0,0,0,0,0,0,"53033032702",5.51719589794997,5.38236766943597,0.23461748,0.0237154,0.00877195,0.22050024,424900,210,3204,19994,89431,432
98045,49057933,"9/7/2005",280000,"9/27/2002",193000,1.5,3,1970,1340,7150,1,47.524467,-121.823994,9,32703,2,0,9,0,0,1,0,35,1,3,206014.170648,0.19,1,0,0,1,0,0,0,0,0,"53033032703",5.44715803134222,5.31389709426511,0.06005663,0.1227844,0.0934345,0.06355859,424900,210,3204,19994,89431,432
98045,49132577,"12/16/2005",269000,"5/15/2002",192500,2,4,1978,980,10640,1,47.446174,-121.77292,9,32702,0,0,12,0,0,0,1,27,1,3,205480.45518,0.09,1,0,1,0,0,0,0,0,0,"53033032702",5.42975228000241,5.31277051910186,0.23461748,0.0237154,0.00877195,0.22050024,424900,210,3204,19994,89431,432
98045,49132465,"10/11/2005",285000,"6/1/1995",133000,1.75,3,1979,1560,10340,1,47.443616,-121.764018,9,32702,0,0,10,0,0,1,0,26,1,10,169728.845232555,0.15,1,0,1,0,0,0,0,0,0,"53033032702",5.45484486000851,5.22975565646479,0.23461748,0.0237154,0.00877195,0.22050024,424900,210,3204,19994,89431,432
98045,48688673,"9/23/2005",305000,"",NA,1,3,1983,1320,9601,1,47.487474,-121.789294,9,32704,8,0,9,0,0,1,0,22,0,0,0,0.14,1,0,0,0,0,0,1,0,0,"53033032704",5.48429983934679,-Inf,0.431571,0.924901,0.982456,0.465037,424900,210,3204,19994,89431,432
98045,48657533,"10/5/2005",320000,"",NA,1.75,3,1985,1730,15524,1,47.476417,-121.75347,9,32704,8,0,10,0,0,1,0,20,0,0,0,0.11,1,0,0,0,0,0,1,0,0,"53033032704",5.50514997831991,-Inf,0.431571,0.924901,0.982456,0.465037,424900,210,3204,19994,89431,432
98045,49032509,"12/27/2005",304000,"",NA,2,4,1980,1600,9750,2,47.467177,-121.743176,9,32702,0,0,12,0,0,0,1,25,0,0,0,0.16,0,1,1,0,0,0,0,0,0,"53033032702",5.48287358360875,-Inf,0.23461748,0.0237154,0.00877195,0.22050024,424900,210,3204,19994,89431,432
98045,48806489,"9/2/2005",750000,"",NA,3.5,4,1950,2680,283140,2,47.454242,-121.718674,9,32702,0,0,9,0,0,1,0,55,0,0,0,0.01,0,1,1,0,0,0,0,0,0,"53033032702",5.8750612633917,-Inf,0.23461748,0.0237154,0.00877195,0.22050024,424900,210,3204,19994,89431,432
98045,49089625,"11/16/2005",238000,"6/26/1992",94950,1,2,1925,750,4826,1,47.498157,-121.780295,9,32704,0,0,11,0,0,1,0,80,1,13,131892.710898268,0.16,1,0,1,0,0,0,0,0,0,"53033032704",5.37657695705651,5.12022079475688,0.431571,0.924901,0.982456,0.465037,424900,210,3204,19994,89431,432
98045,49134149,"12/21/2005",289000,"",NA,1,2,1917,890,7000,1,47.524649,-121.82886,9,32703,0,0,12,0,0,0,1,88,0,0,0,0.13,1,0,1,0,0,0,0,0,0,"53033032703",5.46089784275655,-Inf,0.06005663,0.1227844,0.0934345,0.06355859,424900,210,3204,19994,89431,432
98045,48729681,"10/6/2005",398500,"8/30/1999",260500,2.5,3,1991,1720,45374,2,47.462574,-121.711129,9,32702,8,0,10,0,0,1,0,14,1,6,302073.106676251,0.04,0,1,0,0,0,0,1,0,0,"53033032702",5.60042832573213,5.48011206210876,0.23461748,0.0237154,0.00877195,0.22050024,424900,210,3204,19994,89431,432
98045,48688669,"10/13/2005",320000,"4/14/1997",132500,1,3,1983,1430,9601,1,47.487495,-121.790515,9,32704,8,0,10,0,0,1,0,22,1,8,159694.351240055,0.15,1,0,0,0,0,0,1,0,0,"53033032704",5.50514997831991,5.2032895544061,0.431571,0.924901,0.982456,0.465037,424900,210,3204,19994,89431,432
98045,49132689,"10/6/2005",265000,"7/30/1998",165000,1,3,1971,960,10591,1,47.442222,-121.76785,9,32702,2,0,10,0,0,1,0,34,1,7,194393.61076087,0.09,1,0,0,1,0,0,0,0,0,"53033032702",5.42324587393681,5.28868198663502,0.23461748,0.0237154,0.00877195,0.22050024,424900,210,3204,19994,89431,432
98045,49057017,"11/23/2005",463950,"8/7/2003",375000,2.5,3,1998,2340,9258,2,47.481613,-121.781216,9,32704,0,0,11,0,0,1,0,7,1,2,393982.875,0.25,0,1,1,0,0,0,0,0,0,"53033032704",5.66647117905886,5.59547734503716,0.431571,0.924901,0.982456,0.465037,424900,210,3204,19994,89431,432
98045,48815457,"12/9/2005",429000,"",NA,2.5,3,1997,2020,10082,2,47.482591,-121.799262,9,32702,8,0,12,0,0,0,1,8,0,0,0,0.2,0,1,0,0,0,0,1,0,0,"53033032702",5.63245729218472,-Inf,0.23461748,0.0237154,0.00877195,0.22050024,424900,210,3204,19994,89431,432
98045,49089605,"9/29/2005",185000,"",NA,1,2,1920,830,11150,1,47.498182,-121.786486,9,32704,0,0,9,0,0,1,0,85,0,0,0,0.07,1,0,1,0,0,0,0,0,0,"53033032704",5.26717172840301,-Inf,0.431571,0.924901,0.982456,0.465037,424900,210,3204,19994,89431,432
98045,48815509,"9/2/2005",435000,"",NA,2.5,4,1998,2420,9610,2,47.483518,-121.799221,9,32702,8,0,9,0,0,1,0,7,0,0,0,0.25,0,1,0,0,0,0,1,0,0,"53033032702",5.63848925695464,-Inf,0.23461748,0.0237154,0.00877195,0.22050024,424900,210,3204,19994,89431,432
98045,49132577,"12/16/2005",269000,"1/12/1999",116000,2,4,1978,980,10640,1,47.446174,-121.77292,9,32702,0,0,12,0,0,0,1,27,1,6,134512.400669655,0.09,1,0,1,0,0,0,0,0,0,"53033032702",5.42975228000241,5.12876232370013,0.23461748,0.0237154,0.00877195,0.22050024,424900,210,3204,19994,89431,432
98047,52275337,"9/23/2005",334000,"",NA,2,3,2001,1850,6563,1,47.25895,-122.285029,9,30404,0,0,9,0,0,1,0,4,0,0,0,0.28,1,0,1,0,0,0,0,0,0,"53033030404",5.52374646681156,-Inf,0.042660731,0.0144169733333333,0.006001,0.0380612466666667,219500,138,2899,26130,119735,128
98047,49002353,"11/9/2005",243000,"",NA,1.75,3,1989,1300,8015,1,47.26719,-122.233102,9,30902,0,0,11,0,0,1,0,16,0,0,0,0.16,1,0,1,0,0,0,0,0,0,"53033030902",5.38560627359831,-Inf,0.4437735,0.04380509,0.379097475,0.4092016895,219500,138,2899,26130,119735,128
98047,49122461,"11/16/2005",246250,"9/3/1998",128000,1.75,3,1989,1310,8183,1,47.259083,-122.255059,9,30902,8,0,11,0,0,1,0,16,1,7,150802.316226614,0.16,1,0,0,0,0,0,1,0,0,"53033030902",5.39137623916965,5.17840801206898,0.4437735,0.04380509,0.379097475,0.4092016895,219500,138,2899,26130,119735,128
98047,49122461,"11/16/2005",246250,"8/28/2003",181950,1.75,3,1989,1310,8183,1,47.259083,-122.255059,9,30902,8,0,11,0,0,1,0,16,1,2,191160.49095,0.16,1,0,0,0,0,0,1,0,0,"53033030902",5.39137623916965,5.28139813723169,0.4437735,0.04380509,0.379097475,0.4092016895,219500,138,2899,26130,119735,128
98047,48828589,"10/28/2005",303000,"",NA,2.5,4,1998,1700,5893,2,47.26443,-122.288104,9,30404,0,0,10,0,0,1,0,7,0,0,0,0.29,0,1,1,0,0,0,0,0,0,"53033030404",5.4814426285023,-Inf,0.042660731,0.0144169733333333,0.006001,0.0380612466666667,219500,138,2899,26130,119735,128
98047,66651081,"12/30/2005",309950,"",NA,2.25,4,2005,1799,8060,2,47.267289,-122.250141,9,30902,0,0,12,0,0,0,1,0,0,0,0,0.22,0,1,1,0,0,0,0,0,0,"53033030902",5.49129164068759,-Inf,0.4437735,0.04380509,0.379097475,0.4092016895,219500,138,2899,26130,119735,128
98047,48867797,"10/31/2005",263000,"7/29/2003",189900,2.5,3,1992,1620,7998,2,47.286124,-122.252151,9,30901,0,0,10,0,0,1,0,13,1,2,199512.9279,0.2,0,1,1,0,0,0,0,0,0,"53033030901",5.41995574848976,5.29997104204646,0.0868928,0.1140672,0.09028235,0.08899495,219500,138,2899,26130,119735,128
98047,60963453,"12/19/2005",245000,"",NA,1.75,3,2003,1480,5593,1,47.282442,-122.247984,9,30901,0,0,12,0,0,0,1,2,0,0,0,0.26,1,0,1,0,0,0,0,0,0,"53033030901",5.38916608436453,-Inf,0.0868928,0.1140672,0.09028235,0.08899495,219500,138,2899,26130,119735,128
98047,66650677,"9/29/2005",330000,"",NA,2.5,4,2005,1981,4913,2,47.264144,-122.287271,9,30404,0,0,9,0,0,1,0,0,0,0,0,0.4,0,1,1,0,0,0,0,0,0,"53033030404",5.51851393987789,-Inf,0.042660731,0.0144169733333333,0.006001,0.0380612466666667,219500,138,2899,26130,119735,128
98047,48867165,"9/12/2005",243000,"8/28/1996",124500,1.75,3,1988,1150,10951,2,47.267688,-122.254715,9,30901,0,0,9,0,0,1,0,17,1,9,154554.000990705,0.11,0,1,1,0,0,0,0,0,0,"53033030901",5.38560627359831,5.1890802522702,0.0868928,0.1140672,0.09028235,0.08899495,219500,138,2899,26130,119735,128
98047,48867201,"11/15/2005",274999,"1/5/1994",105000,2.5,5,1944,2710,16986,2,47.26327,-122.258064,9,30902,0,0,11,0,0,1,0,61,1,11,137480.36463837,0.16,0,1,1,0,0,0,0,0,0,"53033030902",5.43933111457473,5.13824067534344,0.4437735,0.04380509,0.379097475,0.4092016895,219500,138,2899,26130,119735,128
98047,48867829,"9/16/2005",241000,"",NA,2,3,1977,1340,16000,1,47.285427,-122.253563,9,30901,0,0,9,0,0,1,0,28,0,0,0,0.08,1,0,1,0,0,0,0,0,0,"53033030901",5.38201704257487,-Inf,0.0868928,0.1140672,0.09028235,0.08899495,219500,138,2899,26130,119735,128
98047,49130813,"9/23/2005",244000,"9/29/1999",172000,2.5,3,1990,1740,8407,2,47.258556,-122.240658,9,30902,0,0,9,0,0,1,0,15,1,6,199449.421682592,0.21,0,1,1,0,0,0,0,0,0,"53033030902",5.38738982633873,5.29983278138076,0.4437735,0.04380509,0.379097475,0.4092016895,219500,138,2899,26130,119735,128
98047,48890237,"9/23/2005",200000,"3/18/1994",107000,1.5,3,1972,1360,14400,1,47.262132,-122.280069,9,30404,0,0,9,0,0,1,0,33,1,11,140099.038250529,0.09,1,0,1,0,0,0,0,0,0,"53033030404",5.30102999566398,5.14643515395871,0.042660731,0.0144169733333333,0.006001,0.0380612466666667,219500,138,2899,26130,119735,128
98047,48890269,"10/6/2005",275000,"3/18/1996",125950,1.5,4,1968,1660,12000,1,47.262411,-122.285221,9,30404,0,0,10,0,0,1,0,37,1,9,156354.027508267,0.14,1,0,1,0,0,0,0,0,0,"53033030404",5.43933269383026,5.19410907267258,0.042660731,0.0144169733333333,0.006001,0.0380612466666667,219500,138,2899,26130,119735,128
98047,48890345,"9/30/2005",200000,"9/2/1988",21500,1,1,1991,850,20340,1,47.258609,-122.275629,9,30404,0,0,9,0,0,1,0,14,1,17,35783.6491964956,0.04,1,0,1,0,0,0,0,0,0,"53033030404",5.30102999566398,4.55368462759773,0.042660731,0.0144169733333333,0.006001,0.0380612466666667,219500,138,2899,26130,119735,128
98051,48921961,"11/14/2005",393500,"6/23/1997",235000,2.5,3,1991,2450,7890,2,47.368908,-122.039367,9,32009,4,0,11,0,0,1,0,14,1,8,283231.490878588,0.31,0,1,0,0,0,1,0,0,0,"53033032009",5.59494473669508,5.45214153840501,0.1410414,0.1635885,0.131313,0.1418414,6e+05,204,424,2855,13575,68
98051,62944529,"12/16/2005",390000,"",NA,2.5,2,2004,2150,5000,2,47.350484,-122.005632,9,32009,0,0,12,0,0,0,1,1,0,0,0,0.43,0,1,1,0,0,0,0,0,0,"53033032009",5.5910646070265,-Inf,0.1410414,0.1635885,0.131313,0.1418414,6e+05,204,424,2855,13575,68
98051,48921969,"9/14/2005",342000,"2/17/2000",224900,2.75,4,1990,1940,6555,2,47.370044,-122.040651,9,32009,4,0,9,0,0,1,0,15,1,5,255177.803078863,0.3,0,1,0,0,0,1,0,0,0,"53033032009",5.53402610605614,5.40684289411015,0.1410414,0.1635885,0.131313,0.1418414,6e+05,204,424,2855,13575,68
98051,48722361,"11/18/2005",790000,"4/5/1995",83500,2.5,3,1996,3730,217535,2,47.39692,-121.980223,9,32003,0,0,11,0,0,1,0,9,1,10,106559.087044499,0.02,0,1,1,0,0,0,0,0,0,"53033032003",5.89762709129044,5.0275904909813,0.0444584525,0.30474925,0.030303,0.29480725,6e+05,204,424,2855,13575,68
98051,58729905,"9/14/2005",284950,"",NA,2.5,3,2002,1560,4093,2,47.383367,-122.028545,9,32009,0,0,9,0,0,1,0,3,0,0,0,0.38,0,1,1,0,0,0,0,0,0,"53033032009",5.45476866130985,-Inf,0.1410414,0.1635885,0.131313,0.1418414,6e+05,204,424,2855,13575,68
98051,49090329,"10/13/2005",216000,"8/11/2000",154000,1,3,1977,1010,16337,1,47.377471,-122.026225,9,32009,0,0,10,0,0,1,0,28,1,5,174732.688635593,0.06,1,0,1,0,0,0,0,0,0,"53033032009",5.33445375115093,5.24237415951098,0.1410414,0.1635885,0.131313,0.1418414,6e+05,204,424,2855,13575,68
98051,49133081,"10/26/2005",279000,"",NA,2,3,1995,1460,6377,1,47.367904,-122.019715,9,32009,0,0,10,0,0,1,0,10,0,0,0,0.23,1,0,1,0,0,0,0,0,0,"53033032009",5.4456042032736,-Inf,0.1410414,0.1635885,0.131313,0.1418414,6e+05,204,424,2855,13575,68
98051,49106509,"9/16/2005",270000,"9/16/1997",150000,1.75,3,1994,1260,7654,1,47.386845,-122.029066,9,32009,0,0,9,0,0,1,0,11,1,8,180786.058007609,0.16,1,0,1,0,0,0,0,0,0,"53033032009",5.43136376415899,5.25716493518896,0.1410414,0.1635885,0.131313,0.1418414,6e+05,204,424,2855,13575,68
98051,48860265,"12/1/2005",449950,"3/29/2000",275000,2.5,4,1992,2610,8436,2,47.379672,-122.032232,9,32009,0,0,12,0,0,0,1,13,1,5,312022.658277845,0.31,0,1,1,0,0,0,0,0,0,"53033032009",5.65316425615188,5.49418613250478,0.1410414,0.1635885,0.131313,0.1418414,6e+05,204,424,2855,13575,68
98051,48860265,"12/1/2005",449950,"1/7/1993",207990,2.5,4,1992,2610,8436,2,47.379672,-122.032232,9,32009,0,0,12,0,0,0,1,13,1,12,280498.831165415,0.31,0,1,1,0,0,0,0,0,0,"53033032009",5.65316425615188,5.44793105589711,0.1410414,0.1635885,0.131313,0.1418414,6e+05,204,424,2855,13575,68
98051,48685029,"12/23/2005",362000,"2/17/1999",215000,2.25,3,1994,2020,8379,2,47.38282,-122.022894,9,32009,0,0,12,0,0,0,1,11,1,6,249311.777103239,0.24,0,1,1,0,0,0,0,0,0,"53033032009",5.55870857053317,5.39674279438882,0.1410414,0.1635885,0.131313,0.1418414,6e+05,204,424,2855,13575,68
98051,59899461,"9/14/2005",316950,"6/14/2004",249800,2.5,2,2003,1860,4833,2,47.384487,-122.027106,9,32009,0,0,9,0,0,1,0,2,1,1,256544.6,0.38,0,1,1,0,0,0,0,0,0,"53033032009",5.50099075610799,5.40916287763539,0.1410414,0.1635885,0.131313,0.1418414,6e+05,204,424,2855,13575,68
98051,48690837,"11/8/2005",164500,"",NA,0.75,1,1980,1128,76230,2,47.315726,-121.952906,9,31603,0,0,11,0,0,1,0,25,0,0,0,0.01,0,1,1,0,0,0,0,0,0,"53033031603",5.21616590228599,-Inf,0.18820271,0.281544515,0.222601,0.1880641525,6e+05,204,424,2855,13575,68
98051,58384985,"10/7/2005",690000,"",NA,2.5,4,2003,3340,37897,2,47.35609,-121.988391,9,31603,0,0,10,0,0,1,0,2,0,0,0,0.09,0,1,1,0,0,0,0,0,0,"53033031603",5.83884909073726,-Inf,0.18820271,0.281544515,0.222601,0.1880641525,6e+05,204,424,2855,13575,68
